Yield_Bags_Per_Acre,Soil_Type=Clay,Soil_Type=Loam,Soil_Type=Peat,Soil_Type=Sandy,Soil_Type=Silt,pH=acidic,pH=alkaline,pH=base,Seed_Variety=Drought-Resistant,Seed_Variety=Early-Maturing,Seed_Variety=Hybrid A,Seed_Variety=Hybrid B,Seed_Variety=Open-Pollinated,Rainfall_mm,Temperature_C,Humidity_%,Planting_Date=April,Planting_Date=June,Planting_Date=March,Planting_Date=May,Fertilizer_Type=Compost,Fertilizer_Type=DAP,Fertilizer_Type=NPK,Fertilizer_Type=Organic,Fertilizer_Type=Urea
21,0,0,0,0,1,1,0,0,0,0,1,0,0,771.94,0.723906,67.92,0,1,0,0,0,0,1,0,0
34,0,0,0,0,1,0,1,0,0,0,0,0,1,478.9,0.62037,53.38,1,0,0,0,0,0,1,0,0
15,1,0,0,0,0,0,1,0,0,1,0,0,0,541.37,0.507576,63.27,0,0,1,0,0,0,0,1,0
21,0,0,0,0,1,0,0,1,0,0,1,0,0,412.7,0,77.31,1,0,0,0,0,0,1,0,0
22,0,0,1,0,0,0,1,0,0,0,0,1,0,513.45,0.875421,50.76,0,0,1,0,0,0,1,0,0
13,0,0,0,0,1,1,0,0,0,0,0,0,1,528.09,0.300505,77.72,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,1196.26,0.749158,53.04,0,0,0,1,0,0,1,0,0
20,1,0,0,0,0,0,0,1,0,0,1,0,0,807.41,0.349327,87.29,0,0,0,1,0,1,0,0,0
21,0,0,0,0,1,0,1,0,0,0,0,0,1,892.31,0.180135,50.7,0,0,1,0,1,0,0,0,0
15,0,0,0,1,0,0,1,0,1,0,0,0,0,541.03,0.516835,65.15,1,0,0,0,0,1,0,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,545.88,0.495791,54.11,0,0,0,1,1,0,0,0,0
25,0,1,0,0,0,0,1,0,0,1,0,0,0,1026.81,0.356061,68.91,0,0,1,0,1,0,0,0,0
21,0,1,0,0,0,0,1,0,0,0,0,1,0,1145.07,0.51936,77.09,0,0,0,1,0,0,1,0,0
31,0,0,1,0,0,0,1,0,0,0,1,0,0,626.19,0.454545,84.25,0,0,1,0,1,0,0,0,0
19,0,1,0,0,0,0,1,0,0,0,1,0,0,1054.71,0.829125,69.9,0,1,0,0,1,0,0,0,0
15,0,0,0,1,0,0,0,1,1,0,0,0,0,501.54,0.142256,68.17,0,0,0,1,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,0,0,1,0,833.54,0.828283,56.05,1,0,0,0,0,1,0,0,0
12,0,0,0,1,0,0,1,0,1,0,0,0,0,542,0.0193603,51.03,1,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,533.85,0.539562,64.25,0,0,1,0,0,0,0,1,0
30,0,0,1,0,0,0,1,0,0,0,0,0,1,613.33,0.740741,68.75,1,0,0,0,0,1,0,0,0
31,0,1,0,0,0,1,0,0,0,0,0,1,0,576.01,0.191077,80.96,0,0,0,1,1,0,0,0,0
13,0,0,1,0,0,0,1,0,0,0,0,0,1,754.55,0.946128,56.73,0,1,0,0,0,0,0,0,1
22,0,0,1,0,0,0,0,1,0,0,0,1,0,769.89,0.768519,57.14,0,1,0,0,0,0,0,1,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,771.7,0.296296,88.26,0,0,0,1,0,1,0,0,0
27,0,0,0,1,0,0,0,1,0,0,1,0,0,407.42,0.287879,55.6,1,0,0,0,0,0,0,0,1
35,0,0,0,1,0,1,0,0,0,0,1,0,0,1150.62,0.808081,85.69,0,0,0,1,0,0,0,1,0
13,1,0,0,0,0,1,0,0,0,0,0,0,1,1075.44,0.623737,87.43,0,0,0,1,0,0,1,0,0
33,0,0,0,1,0,1,0,0,0,0,0,0,1,793.12,0.637205,82.3,0,0,0,1,0,0,0,1,0
23,0,1,0,0,0,0,0,1,0,0,1,0,0,1178.47,0.250842,89.79,0,0,0,1,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,846.46,0.710438,73,0,0,0,1,0,0,0,0,1
31,0,0,0,0,1,1,0,0,0,0,0,0,1,964.6,0.806397,85.59,0,1,0,0,0,1,0,0,0
29,0,1,0,0,0,0,1,0,1,0,0,0,0,720.77,0.39899,64.3,0,0,1,0,0,0,0,0,1
26,0,0,0,1,0,1,0,0,0,0,0,0,1,1151.1,0.529461,54.14,0,0,1,0,0,0,0,0,1
18,0,0,0,0,1,0,1,0,0,0,0,0,1,448.97,0.481481,75.75,1,0,0,0,1,0,0,0,0
23,0,1,0,0,0,1,0,0,0,0,1,0,0,1042.32,0.265993,80.67,0,0,0,1,0,0,1,0,0
17,1,0,0,0,0,0,1,0,0,1,0,0,0,527.15,0.510101,64.4,0,0,1,0,0,0,0,1,0
21,0,0,0,1,0,0,0,1,0,0,1,0,0,975.67,0.565657,83.5,0,0,0,1,0,0,0,1,0
33,0,0,0,0,1,0,0,1,1,0,0,0,0,643.38,0.0589226,55.57,0,0,1,0,1,0,0,0,0
30,0,0,0,0,1,0,1,0,0,0,1,0,0,858.43,0.903199,58.7,0,1,0,0,1,0,0,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,1,0,0,0,0,477.78,0.0117845,71.1,0,1,0,0,0,0,0,0,1
12,1,0,0,0,0,1,0,0,0,0,0,0,1,1087.24,0.593434,85.76,0,0,0,1,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,550.04,0.832492,86.88,1,0,0,0,0,1,0,0,0
11,0,1,0,0,0,0,0,1,0,0,0,0,1,1085.85,0.892256,63.74,1,0,0,0,0,0,1,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,1003.11,0.335017,71.45,0,0,1,0,1,0,0,0,0
15,0,0,0,1,0,0,0,1,1,0,0,0,0,474.75,0.0959596,71.24,0,0,0,1,1,0,0,0,0
12,0,0,0,0,1,0,0,1,1,0,0,0,0,1139.91,0.816498,87.11,1,0,0,0,0,0,0,0,1
35,0,0,1,0,0,0,0,1,0,0,0,0,1,552.53,0.117003,59.9,1,0,0,0,0,1,0,0,0
25,0,0,0,0,1,0,1,0,0,0,0,0,1,789.63,0.372054,52.32,1,0,0,0,1,0,0,0,0
34,0,0,0,0,1,0,0,1,0,0,0,0,1,510.46,1,58.86,1,0,0,0,0,0,1,0,0
17,1,0,0,0,0,0,0,1,0,0,0,1,0,946.75,0,74.69,0,1,0,0,0,0,1,0,0
20,1,0,0,0,0,0,1,0,0,0,1,0,0,504.43,0.83165,74.04,0,1,0,0,0,1,0,0,0
27,0,0,1,0,0,0,1,0,0,0,0,1,0,692.3,0.5,83.28,0,1,0,0,1,0,0,0,0
22,0,0,0,0,1,0,0,1,0,0,1,0,0,458.42,0.023569,77.16,1,0,0,0,0,0,1,0,0
17,0,1,0,0,0,0,0,1,0,0,1,0,0,728.24,0.624579,84.97,1,0,0,0,0,0,1,0,0
25,0,1,0,0,0,1,0,0,0,0,1,0,0,885.15,0.722222,70.59,0,0,1,0,0,0,1,0,0
33,0,0,0,1,0,0,1,0,1,0,0,0,0,464.27,1,67.49,1,0,0,0,0,0,1,0,0
27,1,0,0,0,0,0,0,1,0,0,0,0,1,799.47,0.640572,65.8,0,0,0,1,1,0,0,0,0
14,0,0,0,1,0,0,0,1,1,0,0,0,0,534.91,0.488215,66.45,1,0,0,0,0,1,0,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,541.14,0.87963,85.52,1,0,0,0,0,1,0,0,0
35,0,0,0,1,0,1,0,0,0,0,0,1,0,889.77,0.89899,86.64,0,0,1,0,0,1,0,0,0
13,0,1,0,0,0,1,0,0,0,0,0,1,0,847.58,0.657407,83.25,1,0,0,0,0,0,0,1,0
34,0,0,0,1,0,0,1,0,1,0,0,0,0,1161.81,0.521044,71.43,0,1,0,0,0,0,0,1,0
35,0,0,0,1,0,0,1,0,1,0,0,0,0,1171.76,0.566498,70.41,0,1,0,0,0,0,0,1,0
22,1,0,0,0,0,0,1,0,1,0,0,0,0,472.72,0.55303,75.95,0,0,0,1,1,0,0,0,0
20,0,0,0,0,1,0,1,0,0,0,0,0,1,403.48,0.405724,77.51,1,0,0,0,1,0,0,0,0
22,0,1,0,0,0,0,1,0,0,0,0,0,1,890,0.462121,74.18,1,0,0,0,0,0,0,1,0
16,0,0,0,1,0,0,1,0,0,0,0,0,1,925.06,0.556397,77.94,0,1,0,0,1,0,0,0,0
22,0,0,1,0,0,0,0,1,0,0,0,0,1,1000.44,0.383838,64.4,1,0,0,0,1,0,0,0,0
16,0,0,0,0,1,1,0,0,0,0,0,0,1,1080.15,0.0185185,56.48,1,0,0,0,0,0,1,0,0
32,0,0,0,1,0,1,0,0,0,0,0,0,1,800.66,0.645623,84.36,0,0,0,1,0,0,0,1,0
28,0,1,0,0,0,0,1,0,0,0,0,0,1,923.07,0.704545,86.01,0,0,0,1,0,1,0,0,0
11,0,0,0,1,0,0,1,0,0,1,0,0,0,836.24,0.186869,61.5,1,0,0,0,0,0,1,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,529.64,0.742424,81.74,0,0,1,0,0,1,0,0,0
35,1,0,0,0,0,1,0,0,0,1,0,0,0,833.87,0.768519,75.57,0,1,0,0,0,0,1,0,0
10,0,0,0,0,1,0,0,1,1,0,0,0,0,538.82,0,70.24,0,1,0,0,0,0,0,0,1
11,0,0,0,1,0,1,0,0,1,0,0,0,0,679.9,0.0462963,57.29,0,0,1,0,0,0,0,0,1
21,1,0,0,0,0,0,1,0,1,0,0,0,0,1022.75,0.290404,50.4,0,0,0,1,0,0,1,0,0
20,0,0,0,0,1,1,0,0,0,1,0,0,0,825.22,0.864478,80.15,0,0,1,0,1,0,0,0,0
13,0,1,0,0,0,0,1,0,0,0,0,1,0,957.79,0.429293,77.83,0,0,1,0,0,0,0,0,1
11,0,0,0,1,0,1,0,0,0,0,0,1,0,421.22,0.0143098,63.92,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,0,1,1,0,0,0,0,1189.85,0.776936,79,0,0,0,1,0,1,0,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,451.87,0.977273,55.19,0,1,0,0,1,0,0,0,0
33,0,0,0,0,1,0,1,0,1,0,0,0,0,974.68,1,57.96,0,1,0,0,1,0,0,0,0
17,0,0,0,0,1,1,0,0,0,0,0,0,1,1074.92,0.0749158,57.53,1,0,0,0,0,0,1,0,0
14,0,1,0,0,0,1,0,0,0,1,0,0,0,780.49,0.170875,57.55,0,0,0,1,0,0,0,0,1
10,0,1,0,0,0,0,0,1,0,0,1,0,0,639.19,0.431818,79.37,0,1,0,0,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,0,1,0,0,983.06,0.314815,74.62,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,0,1,0,0,1,0,0,584.05,0.453704,80,0,1,0,0,1,0,0,0,0
27,0,0,1,0,0,0,1,0,0,0,0,0,1,849.79,0.705387,64.16,1,0,0,0,0,0,0,1,0
17,0,0,0,1,0,0,1,0,0,0,0,0,1,946.92,0.585859,79.49,0,1,0,0,1,0,0,0,0
31,0,0,1,0,0,0,1,0,0,0,1,0,0,1180.79,0.396465,65.74,0,1,0,0,0,0,1,0,0
11,0,0,0,0,1,0,0,1,0,0,0,0,1,1006.14,0.490741,55.06,0,0,0,1,1,0,0,0,0
12,0,0,0,0,1,1,0,0,0,0,0,0,1,508.78,0.315657,76.36,0,0,0,1,1,0,0,0,0
14,0,1,0,0,0,0,1,0,0,0,0,0,1,1073.22,0.860269,61.67,1,0,0,0,0,0,1,0,0
17,0,1,0,0,0,0,1,0,0,0,1,0,0,1026.97,0.819024,67.82,0,1,0,0,1,0,0,0,0
16,0,0,0,1,0,0,1,0,0,0,0,1,0,1105.29,0.835017,79.55,0,1,0,0,0,1,0,0,0
34,0,0,0,1,0,1,0,0,0,0,1,0,0,1106.59,0.854377,85.89,0,0,0,1,0,0,0,1,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,787.73,1,57.21,0,0,0,1,0,1,0,0,0
21,0,0,1,0,0,0,0,1,0,1,0,0,0,451.76,0.593434,69.44,0,1,0,0,0,1,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,623.14,0.457071,76.67,0,0,0,1,1,0,0,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,423.57,0,79.37,0,1,0,0,0,0,0,0,1
18,0,0,0,0,1,0,1,0,0,0,1,0,0,1015.72,0.194444,84.16,0,0,0,1,1,0,0,0,0
31,0,0,0,0,1,0,1,0,0,0,0,1,0,1102.22,0.0277778,64.06,0,0,0,1,1,0,0,0,0
32,0,0,0,1,0,1,0,0,0,0,1,0,0,616.01,0.0580808,59.44,0,1,0,0,0,1,0,0,0
24,0,0,0,0,1,0,1,0,0,0,0,0,1,797.82,0.380471,51.09,1,0,0,0,1,0,0,0,0
17,0,0,0,1,0,0,1,0,0,0,0,1,0,1097.11,0.878788,80.26,0,1,0,0,0,1,0,0,0
31,0,0,0,1,0,0,0,1,0,0,0,1,0,964.22,0.712963,50.75,0,1,0,0,0,0,1,0,0
31,0,0,0,0,1,0,1,0,0,1,0,0,0,554.47,0.44697,61.25,0,0,1,0,0,1,0,0,0
35,0,0,0,1,0,0,1,0,0,0,0,0,1,436.47,0.731481,73.15,1,0,0,0,0,0,0,1,0
29,1,0,0,0,0,0,0,1,0,0,1,0,0,1134.14,0.0547138,66.73,1,0,0,0,1,0,0,0,0
33,0,0,0,0,1,0,0,1,1,0,0,0,0,643.38,0.0589226,55.57,0,0,1,0,1,0,0,0,0
26,0,0,0,1,0,0,1,0,1,0,0,0,0,461.75,0.737374,62.54,0,1,0,0,0,0,0,0,1
21,0,0,0,0,1,0,1,0,0,0,0,0,1,886.96,0.170875,51.66,0,0,1,0,1,0,0,0,0
35,0,0,0,1,0,1,0,0,0,0,1,0,0,1121.23,0.848485,88.46,0,0,0,1,0,0,0,1,0
20,1,0,0,0,0,0,0,1,0,0,1,0,0,793.39,0.28367,87.85,0,0,0,1,0,1,0,0,0
30,1,0,0,0,0,1,0,0,0,0,0,1,0,611.16,0.192761,56.16,1,0,0,0,1,0,0,0,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,875.96,0.736532,51.53,0,1,0,0,0,0,0,0,1
31,0,0,1,0,0,0,1,0,1,0,0,0,0,411.97,0.423401,67.6,0,0,0,1,0,0,0,1,0
17,0,1,0,0,0,1,0,0,0,0,0,0,1,1197.05,0.285354,87.09,0,0,0,1,0,0,0,0,1
15,0,1,0,0,0,1,0,0,0,0,0,1,0,1145.75,0.98569,86.67,0,0,1,0,0,0,0,1,0
10,0,1,0,0,0,1,0,0,0,0,0,1,0,715.83,0.938552,52.51,0,0,0,1,1,0,0,0,0
10,0,0,1,0,0,0,0,1,0,1,0,0,0,835.15,0.590909,58.9,0,0,1,0,1,0,0,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1024.29,0.612795,77.94,1,0,0,0,1,0,0,0,0
19,0,1,0,0,0,1,0,0,0,0,0,1,0,427.79,0.787037,58.78,0,0,0,1,0,0,0,0,1
11,0,0,1,0,0,1,0,0,0,0,0,1,0,722.7,0.457912,58.86,0,1,0,0,0,0,0,1,0
17,0,1,0,0,0,1,0,0,0,0,0,1,0,1113.77,0.982323,84.97,0,0,1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,1,0,0,0,0,1,799.47,0.640572,65.8,0,0,0,1,1,0,0,0,0
16,0,1,0,0,0,1,0,0,0,0,0,0,1,1193.67,0.299663,86.61,0,0,0,1,0,0,0,0,1
24,0,0,0,1,0,0,1,0,0,0,1,0,0,992.86,0.617845,87.63,0,1,0,0,0,1,0,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,830.9,0.332492,87.8,0,0,0,1,0,1,0,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
16,0,1,0,0,0,0,1,0,1,0,0,0,0,789.84,0.18266,74.64,1,0,0,0,1,0,0,0,0
16,0,1,0,0,0,0,1,0,1,0,0,0,0,770.65,0.198653,75.13,1,0,0,0,1,0,0,0,0
32,0,0,0,0,1,0,1,0,0,0,0,0,1,1082.76,0,74,0,1,0,0,0,1,0,0,0
21,0,1,0,0,0,0,1,0,0,0,0,1,0,1135.15,0.561448,75.8,0,0,0,1,0,0,1,0,0
28,1,0,0,0,0,1,0,0,0,0,0,0,1,1042.13,0.784512,75.01,0,1,0,0,0,0,0,0,1
17,1,0,0,0,0,0,1,0,0,1,0,0,0,444.42,0.333333,86.9,0,1,0,0,1,0,0,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,423.57,0,79.37,0,1,0,0,0,0,0,0,1
12,0,0,0,1,0,0,1,0,0,1,0,0,0,726.52,0.276094,85.11,0,0,0,1,0,0,1,0,0
18,0,1,0,0,0,1,0,0,0,0,0,1,0,892.19,0.543771,60.6,1,0,0,0,0,0,0,1,0
10,0,0,0,1,0,0,0,1,0,0,0,0,1,873.77,0.505051,73.82,0,0,1,0,0,0,0,1,0
27,0,0,1,0,0,0,1,0,0,0,0,0,1,849.79,0.705387,64.16,1,0,0,0,0,0,0,1,0
26,0,0,0,1,0,0,1,0,0,0,1,0,0,455.04,0.594276,58.2,0,0,1,0,0,1,0,0,0
28,0,1,0,0,0,1,0,0,0,0,0,0,1,622.58,0.0656566,59.62,0,0,0,1,0,0,1,0,0
20,0,1,0,0,0,1,0,0,0,0,0,0,1,954.05,0.838384,86.44,0,1,0,0,0,0,0,0,1
33,0,0,1,0,0,0,0,1,0,0,0,1,0,901.62,0.451178,64.76,0,0,1,0,0,0,1,0,0
19,0,0,0,1,0,0,0,1,0,0,0,0,1,783.52,0.228956,75.31,0,1,0,0,0,0,1,0,0
10,1,0,0,0,0,0,1,0,0,1,0,0,0,522.79,0.326599,74.1,0,1,0,0,1,0,0,0,0
35,0,0,0,0,1,0,0,1,0,0,1,0,0,1063.5,0.0555556,55.82,0,0,0,1,0,0,0,1,0
12,0,0,0,0,1,0,1,0,0,0,1,0,0,1107.83,0.516835,60.65,1,0,0,0,0,0,0,1,0
11,1,0,0,0,0,0,1,0,0,0,0,1,0,518.32,0.544613,50.15,0,0,1,0,0,0,0,1,0
28,0,0,0,0,1,0,1,0,0,0,1,0,0,864.05,0.813973,58.85,0,1,0,0,1,0,0,0,0
21,1,0,0,0,0,0,1,0,1,0,0,0,0,485.91,0.62037,77.64,0,0,0,1,1,0,0,0,0
35,0,0,0,0,1,0,1,0,0,1,0,0,0,491.1,0.48064,66.92,1,0,0,0,0,0,0,1,0
26,1,0,0,0,0,0,1,0,1,0,0,0,0,517.1,0.0631313,67.7,0,1,0,0,0,0,0,1,0
34,0,0,0,1,0,1,0,0,0,0,1,0,0,621.49,0.117003,58.12,0,1,0,0,0,1,0,0,0
28,0,0,0,0,1,0,0,1,0,0,0,1,0,1197.05,1,75.28,1,0,0,0,0,1,0,0,0
33,0,0,0,0,1,0,0,1,1,0,0,0,0,643.38,0.0589226,55.57,0,0,1,0,1,0,0,0,0
27,0,1,0,0,0,0,1,0,1,0,0,0,0,788.65,0.4133,62.73,0,0,1,0,0,0,0,0,1
22,0,0,1,0,0,0,1,0,1,0,0,0,0,651.37,0.658249,67.21,0,0,0,1,0,1,0,0,0
20,0,0,0,0,1,0,1,0,0,0,0,0,1,415.41,0.462963,77.2,1,0,0,0,1,0,0,0,0
11,0,0,0,0,1,0,1,0,1,0,0,0,0,1130.54,0.888889,82.24,1,0,0,0,0,0,1,0,0
27,0,0,0,1,0,0,0,1,0,0,1,0,0,407.42,0.287879,55.6,1,0,0,0,0,0,0,0,1
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1084.82,0.753367,51.21,0,0,1,0,0,1,0,0,0
10,0,1,0,0,0,1,0,0,0,0,0,1,0,698.51,0.994108,54.49,0,0,0,1,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,1,0,0,0,845.8,0.248316,54.07,0,0,0,1,0,1,0,0,0
31,0,0,1,0,0,0,1,0,0,0,1,0,0,626.19,0.454545,84.25,0,0,1,0,1,0,0,0,0
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1166.91,0.243266,85.23,0,0,0,1,0,0,1,0,0
21,0,0,1,0,0,0,0,1,0,1,0,0,0,451.76,0.593434,69.44,0,1,0,0,0,1,0,0,0
33,0,0,1,0,0,0,0,1,0,0,0,1,0,901.62,0.451178,64.76,0,0,1,0,0,0,1,0,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,997.33,0.255051,63.53,0,1,0,0,0,0,1,0,0
17,1,0,0,0,0,0,0,1,0,0,0,1,0,946.68,0.037037,74.71,0,1,0,0,0,0,1,0,0
12,0,1,0,0,0,1,0,0,0,0,0,1,0,860.4,0.691919,81.62,1,0,0,0,0,0,0,1,0
27,0,0,1,0,0,0,1,0,1,0,0,0,0,552.28,0.211279,63.51,0,0,0,1,0,1,0,0,0
28,0,0,0,1,0,0,0,1,0,0,1,0,0,493.92,0.872054,71.56,0,0,1,0,0,1,0,0,0
19,1,0,0,0,0,0,0,1,0,0,1,0,0,1040.74,0.701178,61.45,1,0,0,0,0,0,0,0,1
15,0,0,0,1,0,0,1,0,1,0,0,0,0,583.93,0.468013,66.46,1,0,0,0,0,1,0,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,514.7,0.902357,86.53,1,0,0,0,0,1,0,0,0
32,0,0,0,0,1,0,1,0,0,0,0,0,1,618.74,0.227273,85.62,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,0,1,0,0,1,0,0,639.98,0.449495,78.08,0,1,0,0,1,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,1,0,0,894.47,0.893098,64.94,0,1,0,0,0,0,0,1,0
16,0,0,1,0,0,0,0,1,0,1,0,0,0,1063.5,0.45202,80.74,1,0,0,0,0,0,0,1,0
22,1,0,0,0,0,1,0,0,0,0,0,0,1,1004.33,0.589226,67.05,0,0,0,1,0,0,1,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
21,1,0,0,0,0,0,1,0,1,0,0,0,0,1022.75,0.290404,50.4,0,0,0,1,0,0,1,0,0
34,0,0,1,0,0,0,0,1,0,0,0,1,0,907.39,0.433502,62.39,0,0,1,0,0,0,1,0,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,473.14,0.291246,87.13,0,1,0,0,1,0,0,0,0
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1188.92,0.222222,84.88,0,0,0,1,0,0,1,0,0
14,0,1,0,0,0,1,0,0,0,1,0,0,0,780.49,0.170875,57.55,0,0,0,1,0,0,0,0,1
17,0,0,0,1,0,1,0,0,0,0,0,0,1,719.37,0.0942761,53.64,0,0,0,1,0,0,0,1,0
20,0,0,0,1,0,0,0,1,0,0,0,0,1,836.05,0.298822,75.4,0,1,0,0,0,0,1,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,763.58,0.286195,83.34,0,0,0,1,0,0,1,0,0
19,0,1,0,0,0,0,1,0,1,0,0,0,0,622.56,0.889731,70.58,0,1,0,0,0,1,0,0,0
22,0,0,1,0,0,0,0,1,0,0,0,0,1,1053.56,0.416667,64.81,1,0,0,0,1,0,0,0,0
24,1,0,0,0,0,0,1,0,1,0,0,0,0,526.47,0.0984848,66.52,0,1,0,0,0,0,0,1,0
16,0,1,0,0,0,0,1,0,1,0,0,0,0,751.57,0.194444,74.58,1,0,0,0,1,0,0,0,0
31,1,0,0,0,0,0,0,1,0,0,1,0,0,506.84,0.0698653,72.39,1,0,0,0,0,0,0,0,1
15,0,0,1,0,0,0,1,0,0,0,0,1,0,1172.15,0.722222,58.32,0,1,0,0,0,0,0,1,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,633.79,0.946128,78.24,0,0,1,0,0,0,0,0,1
15,0,0,1,0,0,0,1,0,0,0,0,0,1,692.11,1,55.31,0,1,0,0,0,0,0,0,1
22,0,0,0,0,1,1,0,0,0,0,0,0,1,1117.49,0.186869,89.81,0,0,1,0,0,1,0,0,0
18,0,0,0,0,1,1,0,0,1,0,0,0,0,527.38,0.724747,82.06,0,0,1,0,0,1,0,0,0
21,0,0,0,0,1,0,0,1,0,0,1,0,0,412.7,0,77.31,1,0,0,0,0,0,1,0,0
22,1,0,0,0,0,0,1,0,1,0,0,0,0,481.5,0.589226,77.03,0,0,0,1,1,0,0,0,0
34,0,0,0,0,1,0,0,1,1,0,0,0,0,695.47,0.0664983,55.02,0,0,1,0,1,0,0,0,0
15,0,0,0,0,1,0,1,0,0,1,0,0,0,1036.42,0.211279,70.1,0,1,0,0,0,0,1,0,0
16,0,0,0,1,0,1,0,0,0,0,0,0,1,722.76,0.0143098,56.69,0,0,0,1,0,0,0,1,0
12,0,1,0,0,0,1,0,0,0,0,0,1,0,838.54,0.683502,81.81,1,0,0,0,0,0,0,1,0
20,0,0,0,1,0,0,0,1,0,0,1,0,0,1016.89,0.588384,83.18,0,0,0,1,0,0,0,1,0
35,0,0,0,1,0,1,0,0,0,0,1,0,0,1135.15,0.852694,86.45,0,0,0,1,0,0,0,1,0
12,1,0,0,0,0,1,0,0,0,0,0,0,1,1084.82,0.611953,85.27,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,1,0,0,0,0,1136.75,0.900673,81.02,1,0,0,0,0,0,1,0,0
16,0,0,0,1,0,0,1,0,0,1,0,0,0,1065.14,0.68266,65.77,0,0,1,0,0,0,0,0,1
17,0,1,0,0,0,1,0,0,0,0,0,0,1,1197.05,0.285354,87.09,0,0,0,1,0,0,0,0,1
16,1,0,0,0,0,0,1,0,0,1,0,0,0,567.39,0.517677,64.35,0,0,1,0,0,0,0,1,0
11,0,0,0,1,0,1,0,0,0,0,0,1,0,403.48,0,65.62,0,0,0,1,1,0,0,0,0
24,0,0,0,0,1,0,1,0,0,0,0,0,1,797.82,0.380471,51.09,1,0,0,0,1,0,0,0,0
16,0,1,0,0,0,0,0,1,1,0,0,0,0,895.2,0.351852,75.09,1,0,0,0,0,0,0,0,1
10,0,1,0,0,0,0,1,0,0,0,0,1,0,1079.38,0.339226,87.91,1,0,0,0,0,1,0,0,0
21,0,0,0,0,1,0,1,0,0,0,0,0,1,859.98,0.211279,52.13,0,0,1,0,1,0,0,0,0
26,0,0,1,0,0,0,0,1,0,0,1,0,0,727.13,0.737374,80.74,0,0,0,1,1,0,0,0,0
17,0,0,0,0,1,0,1,0,0,0,1,0,0,1002.31,0.220539,85.43,0,0,0,1,1,0,0,0,0
16,0,1,0,0,0,0,0,1,1,0,0,0,0,917.69,0.350168,75.93,1,0,0,0,0,0,0,0,1
34,0,0,1,0,0,0,1,0,0,0,1,0,0,1009.55,0.0732323,83.53,0,0,0,1,0,0,0,1,0
27,0,0,0,0,1,0,1,0,0,0,0,1,0,403.48,0.483165,87.89,1,0,0,0,0,0,1,0,0
20,0,1,0,0,0,1,0,0,0,0,0,1,0,408.09,0.196128,85.42,0,0,0,1,0,0,0,1,0
30,0,0,0,0,1,1,0,0,0,0,1,0,0,906.44,0.026936,64.54,1,0,0,0,1,0,0,0,0
10,0,1,0,0,0,0,0,1,1,0,0,0,0,1177.35,0.834175,79.55,0,0,0,1,0,1,0,0,0
30,0,0,0,1,0,1,0,0,1,0,0,0,0,724.64,0.455387,68.15,0,1,0,0,0,0,1,0,0
